classname_modelid-view,classid,azimuth,elevation
lamp_a5bfb9a3571e7e86e59f529cd1b6faa8-07,03636649,36.6,-5.7
lamp_a5bfb9a3571e7e86e59f529cd1b6faa8-08,03636649,208.4,40.5
lamp_a5bfb9a3571e7e86e59f529cd1b6faa8-09,03636649,104.8,43.4
lamp_a5fc64e1faa85794de03ab2a27ba7531-00,03636649,217.7,36.5
lamp_a5fc64e1faa85794de03ab2a27ba7531-01,03636649,160.9,-9.1
lamp_a5fc64e1faa85794de03ab2a27ba7531-02,03636649,358.1,-14.6
lamp_a5fc64e1faa85794de03ab2a27ba7531-03,03636649,282.7,46.9
lamp_a5fc64e1faa85794de03ab2a27ba7531-04,03636649,302.1,39.3
lamp_a5fc64e1faa85794de03ab2a27ba7531-05,03636649,308.7,-6.9
lamp_a5fc64e1faa85794de03ab2a27ba7531-06,03636649,352.7,39.2
lamp_a5fc64e1faa85794de03ab2a27ba7531-07,03636649,230.0,33.1
lamp_a5fc64e1faa85794de03ab2a27ba7531-08,03636649,171.5,-19.8
lamp_a5fc64e1faa85794de03ab2a27ba7531-09,03636649,177.5,46.5
lamp_a60c6cf7d4893f2ba26bf7a8fd4719ad-00,03636649,187.0,4.5
lamp_a60c6cf7d4893f2ba26bf7a8fd4719ad-01,03636649,271.5,30.5
lamp_a60c6cf7d4893f2ba26bf7a8fd4719ad-02,03636649,350.8,-4.5
lamp_a60c6cf7d4893f2ba26bf7a8fd4719ad-03,03636649,76.0,39.8
lamp_a60c6cf7d4893f2ba26bf7a8fd4719ad-04,03636649,31.5,44.5
lamp_a60c6cf7d4893f2ba26bf7a8fd4719ad-05,03636649,336.6,18.3
lamp_a60c6cf7d4893f2ba26bf7a8fd4719ad-06,03636649,178.0,3.5
lamp_a60c6cf7d4893f2ba26bf7a8fd4719ad-07,03636649,170.5,13.1
lamp_a60c6cf7d4893f2ba26bf7a8fd4719ad-08,03636649,23.4,-6.0
lamp_a60c6cf7d4893f2ba26bf7a8fd4719ad-09,03636649,110.8,43.8
lamp_a6413f422f4ef630fecfeea7038369e1-00,03636649,22.0,42.4
lamp_a6413f422f4ef630fecfeea7038369e1-01,03636649,158.0,-10.7
lamp_a6413f422f4ef630fecfeea7038369e1-02,03636649,138.1,-8.2
lamp_a6413f422f4ef630fecfeea7038369e1-03,03636649,338.4,9.4
lamp_a6413f422f4ef630fecfeea7038369e1-04,03636649,328.3,23.8
lamp_a6413f422f4ef630fecfeea7038369e1-05,03636649,169.7,-9.9
lamp_a6413f422f4ef630fecfeea7038369e1-06,03636649,89.3,41.9
lamp_a6413f422f4ef630fecfeea7038369e1-07,03636649,141.0,44.9
lamp_a6413f422f4ef630fecfeea7038369e1-08,03636649,119.7,35.7
lamp_a6413f422f4ef630fecfeea7038369e1-09,03636649,304.0,44.5
lamp_a654df55875a2104d663817442d5278-00,03636649,220.2,-3.9
lamp_a654df55875a2104d663817442d5278-01,03636649,300.2,-10.6
lamp_a654df55875a2104d663817442d5278-02,03636649,221.3,22.7
lamp_a654df55875a2104d663817442d5278-03,03636649,206.5,49.8
lamp_a654df55875a2104d663817442d5278-04,03636649,103.4,-12.4
lamp_a654df55875a2104d663817442d5278-05,03636649,17.6,43.2
lamp_a654df55875a2104d663817442d5278-06,03636649,152.6,34.6
lamp_a654df55875a2104d663817442d5278-07,03636649,2.3,20.6
lamp_a654df55875a2104d663817442d5278-08,03636649,219.6,-4.4
lamp_a654df55875a2104d663817442d5278-09,03636649,258.6,-7.3
lamp_a68678b3e52fcda2bd239d670cf7d8dc-00,03636649,94.1,36.8
lamp_a68678b3e52fcda2bd239d670cf7d8dc-01,03636649,63.2,0.6
lamp_a68678b3e52fcda2bd239d670cf7d8dc-02,03636649,21.3,30.5
lamp_a68678b3e52fcda2bd239d670cf7d8dc-03,03636649,320.9,-14.1
lamp_a68678b3e52fcda2bd239d670cf7d8dc-04,03636649,45.5,39.3
lamp_a68678b3e52fcda2bd239d670cf7d8dc-05,03636649,108.0,1.7
lamp_a68678b3e52fcda2bd239d670cf7d8dc-06,03636649,154.1,20.8
lamp_a68678b3e52fcda2bd239d670cf7d8dc-07,03636649,71.6,11.6
lamp_a68678b3e52fcda2bd239d670cf7d8dc-08,03636649,240.9,4.2
lamp_a68678b3e52fcda2bd239d670cf7d8dc-09,03636649,226.3,34.0
lamp_a690290543a1b904cd5a7785cb8ad4-00,03636649,76.0,-7.3
lamp_a690290543a1b904cd5a7785cb8ad4-01,03636649,225.2,7.7
lamp_a690290543a1b904cd5a7785cb8ad4-02,03636649,38.8,37.0
lamp_a690290543a1b904cd5a7785cb8ad4-03,03636649,241.3,-12.4
lamp_a690290543a1b904cd5a7785cb8ad4-04,03636649,16.3,3.0
lamp_a690290543a1b904cd5a7785cb8ad4-05,03636649,136.8,-6.3
lamp_a690290543a1b904cd5a7785cb8ad4-06,03636649,75.6,13.1
lamp_a690290543a1b904cd5a7785cb8ad4-07,03636649,130.0,48.2
lamp_a690290543a1b904cd5a7785cb8ad4-08,03636649,246.5,7.3
lamp_a690290543a1b904cd5a7785cb8ad4-09,03636649,114.7,21.3
lamp_a6ae06e879fcaa019e26fe04e3dd51db-00,03636649,257.9,-8.5
lamp_a6ae06e879fcaa019e26fe04e3dd51db-01,03636649,30.6,9.9
lamp_a6ae06e879fcaa019e26fe04e3dd51db-02,03636649,94.3,-10.2
lamp_a6ae06e879fcaa019e26fe04e3dd51db-03,03636649,41.7,10.9
lamp_a6ae06e879fcaa019e26fe04e3dd51db-04,03636649,150.0,4.1
lamp_a6ae06e879fcaa019e26fe04e3dd51db-05,03636649,156.3,25.6
lamp_a6ae06e879fcaa019e26fe04e3dd51db-06,03636649,242.5,-6.2
lamp_a6ae06e879fcaa019e26fe04e3dd51db-07,03636649,167.6,-5.2
lamp_a6ae06e879fcaa019e26fe04e3dd51db-08,03636649,32.7,48.6
lamp_a6ae06e879fcaa019e26fe04e3dd51db-09,03636649,157.1,44.2
lamp_a700451d593a56b45369e32fb818f337-00,03636649,61.4,20.0
lamp_a700451d593a56b45369e32fb818f337-01,03636649,329.7,6.0
lamp_a700451d593a56b45369e32fb818f337-02,03636649,46.2,21.1
lamp_a700451d593a56b45369e32fb818f337-03,03636649,43.2,47.9
lamp_a700451d593a56b45369e32fb818f337-04,03636649,223.0,49.7
lamp_a700451d593a56b45369e32fb818f337-05,03636649,131.2,44.9
lamp_a700451d593a56b45369e32fb818f337-06,03636649,329.8,44.7
lamp_a700451d593a56b45369e32fb818f337-07,03636649,128.5,41.9
lamp_a700451d593a56b45369e32fb818f337-08,03636649,304.3,43.0
lamp_a700451d593a56b45369e32fb818f337-09,03636649,252.9,16.1
lamp_a708a75b3727b12fcb8d8c6d4df8143-00,03636649,86.0,13.9
lamp_a708a75b3727b12fcb8d8c6d4df8143-01,03636649,91.3,-11.5
lamp_a708a75b3727b12fcb8d8c6d4df8143-02,03636649,222.9,24.5
lamp_a708a75b3727b12fcb8d8c6d4df8143-03,03636649,41.1,5.7
lamp_a708a75b3727b12fcb8d8c6d4df8143-04,03636649,336.8,22.8
lamp_a708a75b3727b12fcb8d8c6d4df8143-05,03636649,309.7,23.7
lamp_a708a75b3727b12fcb8d8c6d4df8143-06,03636649,97.7,-11.0
lamp_a708a75b3727b12fcb8d8c6d4df8143-07,03636649,222.5,16.7
lamp_a708a75b3727b12fcb8d8c6d4df8143-08,03636649,96.0,4.0
lamp_a708a75b3727b12fcb8d8c6d4df8143-09,03636649,78.3,38.7
lamp_a721beef2162858ca2331382fbc36f94-00,03636649,21.5,6.1
lamp_a721beef2162858ca2331382fbc36f94-01,03636649,269.1,-13.0
lamp_a721beef2162858ca2331382fbc36f94-02,03636649,334.8,36.0
lamp_a721beef2162858ca2331382fbc36f94-03,03636649,224.5,44.4
lamp_a721beef2162858ca2331382fbc36f94-04,03636649,116.2,-0.4
lamp_a721beef2162858ca2331382fbc36f94-05,03636649,25.2,42.6
lamp_a721beef2162858ca2331382fbc36f94-06,03636649,107.6,18.2
lamp_a721beef2162858ca2331382fbc36f94-07,03636649,348.7,36.7
lamp_a721beef2162858ca2331382fbc36f94-08,03636649,241.6,36.3
lamp_a721beef2162858ca2331382fbc36f94-09,03636649,39.5,40.9
lamp_a72410196463086561fc247a18f47792-00,03636649,120.3,-18.3
lamp_a72410196463086561fc247a18f47792-01,03636649,92.1,8.1
lamp_a72410196463086561fc247a18f47792-02,03636649,220.5,-16.6
lamp_a72410196463086561fc247a18f47792-03,03636649,14.0,8.2
lamp_a72410196463086561fc247a18f47792-04,03636649,163.6,-11.5
lamp_a72410196463086561fc247a18f47792-05,03636649,343.8,33.9
lamp_a72410196463086561fc247a18f47792-06,03636649,24.5,9.6
lamp_a72410196463086561fc247a18f47792-07,03636649,176.3,15.7
lamp_a72410196463086561fc247a18f47792-08,03636649,230.4,15.8
lamp_a72410196463086561fc247a18f47792-09,03636649,44.3,5.7
lamp_a7b9dc38c80e86fbb13604bbce4eb6a8-00,03636649,6.1,8.4
lamp_a7b9dc38c80e86fbb13604bbce4eb6a8-01,03636649,335.2,42.4
lamp_a7b9dc38c80e86fbb13604bbce4eb6a8-02,03636649,73.6,4.1
lamp_a7b9dc38c80e86fbb13604bbce4eb6a8-03,03636649,241.3,32.3
lamp_a7b9dc38c80e86fbb13604bbce4eb6a8-04,03636649,140.1,22.2
lamp_a7b9dc38c80e86fbb13604bbce4eb6a8-05,03636649,305.3,0.2
lamp_a7b9dc38c80e86fbb13604bbce4eb6a8-06,03636649,219.6,-18.0
lamp_a7b9dc38c80e86fbb13604bbce4eb6a8-07,03636649,183.0,22.6
lamp_a7b9dc38c80e86fbb13604bbce4eb6a8-08,03636649,81.9,39.0
lamp_a7b9dc38c80e86fbb13604bbce4eb6a8-09,03636649,354.6,17.7
lamp_a7f071ed220b495d786810c22b062a88-00,03636649,325.7,13.8
lamp_a7f071ed220b495d786810c22b062a88-01,03636649,108.2,46.0
lamp_a7f071ed220b495d786810c22b062a88-02,03636649,35.8,-15.5
lamp_a7f071ed220b495d786810c22b062a88-03,03636649,48.7,6.7
lamp_a7f071ed220b495d786810c22b062a88-04,03636649,106.4,18.1
lamp_a7f071ed220b495d786810c22b062a88-05,03636649,187.4,48.2
lamp_a7f071ed220b495d786810c22b062a88-06,03636649,214.1,-14.5
lamp_a7f071ed220b495d786810c22b062a88-07,03636649,59.8,5.3
lamp_a7f071ed220b495d786810c22b062a88-08,03636649,22.1,9.5
lamp_a7f071ed220b495d786810c22b062a88-09,03636649,19.6,23.9
lamp_a7f25e662466f59dfcb8d8c6d4df8143-00,03636649,61.1,-9.1
lamp_a7f25e662466f59dfcb8d8c6d4df8143-01,03636649,304.1,35.1
lamp_a7f25e662466f59dfcb8d8c6d4df8143-02,03636649,244.6,29.4
lamp_a7f25e662466f59dfcb8d8c6d4df8143-03,03636649,110.5,35.4
lamp_a7f25e662466f59dfcb8d8c6d4df8143-04,03636649,266.7,24.8
lamp_a7f25e662466f59dfcb8d8c6d4df8143-05,03636649,285.7,33.2
lamp_a7f25e662466f59dfcb8d8c6d4df8143-06,03636649,28.1,17.1
lamp_a7f25e662466f59dfcb8d8c6d4df8143-07,03636649,298.8,38.2
lamp_a7f25e662466f59dfcb8d8c6d4df8143-08,03636649,55.6,14.2
lamp_a7f25e662466f59dfcb8d8c6d4df8143-09,03636649,305.5,15.8
lamp_a7f67a2088ce033f3ec7ad443e0ae81e-00,03636649,156.1,21.8
lamp_a7f67a2088ce033f3ec7ad443e0ae81e-01,03636649,181.4,-17.4
lamp_a7f67a2088ce033f3ec7ad443e0ae81e-02,03636649,74.0,-2.1
lamp_a7f67a2088ce033f3ec7ad443e0ae81e-03,03636649,299.4,-11.8
lamp_a7f67a2088ce033f3ec7ad443e0ae81e-04,03636649,109.0,10.6
lamp_a7f67a2088ce033f3ec7ad443e0ae81e-05,03636649,157.2,14.0
lamp_a7f67a2088ce033f3ec7ad443e0ae81e-06,03636649,39.8,46.2
lamp_a7f67a2088ce033f3ec7ad443e0ae81e-07,03636649,104.4,13.7
lamp_a7f67a2088ce033f3ec7ad443e0ae81e-08,03636649,70.9,40.7
lamp_a7f67a2088ce033f3ec7ad443e0ae81e-09,03636649,100.4,11.1
lamp_a801be11157a7f243d39d8012919dd25-00,03636649,204.2,-16.5
lamp_a801be11157a7f243d39d8012919dd25-01,03636649,14.6,-1.5
lamp_a801be11157a7f243d39d8012919dd25-02,03636649,31.0,-2.1
lamp_a801be11157a7f243d39d8012919dd25-03,03636649,283.7,16.7
lamp_a801be11157a7f243d39d8012919dd25-04,03636649,336.6,18.8
lamp_a801be11157a7f243d39d8012919dd25-05,03636649,277.0,-18.8
lamp_a801be11157a7f243d39d8012919dd25-06,03636649,30.9,5.3
lamp_a801be11157a7f243d39d8012919dd25-07,03636649,207.8,1.8
lamp_a801be11157a7f243d39d8012919dd25-08,03636649,298.2,23.7
lamp_a801be11157a7f243d39d8012919dd25-09,03636649,78.2,41.6
lamp_a82af4e7e81334f8876b399a99a15c0f-00,03636649,351.7,33.0
lamp_a82af4e7e81334f8876b399a99a15c0f-01,03636649,6.8,11.0
lamp_a82af4e7e81334f8876b399a99a15c0f-02,03636649,235.6,-13.3
lamp_a82af4e7e81334f8876b399a99a15c0f-03,03636649,318.2,32.4
lamp_a82af4e7e81334f8876b399a99a15c0f-04,03636649,315.9,46.8
lamp_a82af4e7e81334f8876b399a99a15c0f-05,03636649,263.8,42.3
lamp_a82af4e7e81334f8876b399a99a15c0f-06,03636649,226.1,-19.0
lamp_a82af4e7e81334f8876b399a99a15c0f-07,03636649,8.6,-19.2
lamp_a82af4e7e81334f8876b399a99a15c0f-08,03636649,285.7,16.3
lamp_a82af4e7e81334f8876b399a99a15c0f-09,03636649,330.0,40.4
lamp_a833d2cae8fada7430f6e0ede20c4525-00,03636649,169.7,-4.7
lamp_a833d2cae8fada7430f6e0ede20c4525-01,03636649,328.4,-1.1
lamp_a833d2cae8fada7430f6e0ede20c4525-02,03636649,217.6,1.8
lamp_a833d2cae8fada7430f6e0ede20c4525-03,03636649,269.6,17.6
lamp_a833d2cae8fada7430f6e0ede20c4525-04,03636649,56.6,18.9
lamp_a833d2cae8fada7430f6e0ede20c4525-05,03636649,11.0,25.8
lamp_a833d2cae8fada7430f6e0ede20c4525-06,03636649,20.5,14.7
lamp_a833d2cae8fada7430f6e0ede20c4525-07,03636649,120.6,6.7
lamp_a833d2cae8fada7430f6e0ede20c4525-08,03636649,226.3,-6.3
lamp_a833d2cae8fada7430f6e0ede20c4525-09,03636649,327.8,-8.3
lamp_a87825df690f900c408d050f12518231-00,03636649,47.7,30.7
lamp_a87825df690f900c408d050f12518231-01,03636649,256.8,10.8
lamp_a87825df690f900c408d050f12518231-02,03636649,99.5,-17.1
lamp_a87825df690f900c408d050f12518231-03,03636649,116.3,20.6
lamp_a87825df690f900c408d050f12518231-04,03636649,245.5,21.9
lamp_a87825df690f900c408d050f12518231-05,03636649,356.1,-11.4
lamp_a87825df690f900c408d050f12518231-06,03636649,124.1,25.8
lamp_a87825df690f900c408d050f12518231-07,03636649,28.6,27.1
lamp_a87825df690f900c408d050f12518231-08,03636649,256.8,29.9
lamp_a87825df690f900c408d050f12518231-09,03636649,114.3,47.7
lamp_a885ba00108cbb63e49675db0062ac74-00,03636649,283.6,37.2
lamp_a885ba00108cbb63e49675db0062ac74-01,03636649,64.8,6.4
lamp_a885ba00108cbb63e49675db0062ac74-02,03636649,152.7,-12.1
lamp_a885ba00108cbb63e49675db0062ac74-03,03636649,188.4,18.3
lamp_a885ba00108cbb63e49675db0062ac74-04,03636649,304.9,12.4
lamp_a885ba00108cbb63e49675db0062ac74-05,03636649,199.4,33.8
lamp_a885ba00108cbb63e49675db0062ac74-06,03636649,188.3,13.2
lamp_a885ba00108cbb63e49675db0062ac74-07,03636649,238.8,-16.8
lamp_a885ba00108cbb63e49675db0062ac74-08,03636649,209.3,26.8
lamp_a885ba00108cbb63e49675db0062ac74-09,03636649,41.4,6.7
lamp_a89562207e0d50a6704c1b723fefce78-00,03636649,303.4,-5.4
lamp_a89562207e0d50a6704c1b723fefce78-01,03636649,185.2,-8.5
lamp_a89562207e0d50a6704c1b723fefce78-02,03636649,124.4,-14.4
lamp_a89562207e0d50a6704c1b723fefce78-03,03636649,191.7,46.5
lamp_a89562207e0d50a6704c1b723fefce78-04,03636649,302.7,17.0
lamp_a89562207e0d50a6704c1b723fefce78-05,03636649,295.2,42.8
lamp_a89562207e0d50a6704c1b723fefce78-06,03636649,313.8,-4.9
lamp_a89562207e0d50a6704c1b723fefce78-07,03636649,272.2,-7.5
lamp_a89562207e0d50a6704c1b723fefce78-08,03636649,243.1,-3.6
lamp_a89562207e0d50a6704c1b723fefce78-09,03636649,218.1,13.7
lamp_a8d45280f2ac4e7190c926f4231a7285-00,03636649,278.0,45.6
lamp_a8d45280f2ac4e7190c926f4231a7285-01,03636649,118.6,25.4
lamp_a8d45280f2ac4e7190c926f4231a7285-02,03636649,224.0,8.8
lamp_a8d45280f2ac4e7190c926f4231a7285-03,03636649,222.2,-2.6
lamp_a8d45280f2ac4e7190c926f4231a7285-04,03636649,243.1,11.7
lamp_a8d45280f2ac4e7190c926f4231a7285-05,03636649,243.1,33.8
lamp_a8d45280f2ac4e7190c926f4231a7285-06,03636649,55.9,28.9
lamp_a8d45280f2ac4e7190c926f4231a7285-07,03636649,67.6,-2.2
lamp_a8d45280f2ac4e7190c926f4231a7285-08,03636649,334.5,25.7
lamp_a8d45280f2ac4e7190c926f4231a7285-09,03636649,48.5,31.6
lamp_a8d6e75a7d2712f3fcb8d8c6d4df8143-00,03636649,349.2,-7.8
lamp_a8d6e75a7d2712f3fcb8d8c6d4df8143-01,03636649,341.3,5.0
lamp_a8d6e75a7d2712f3fcb8d8c6d4df8143-02,03636649,150.0,8.0
lamp_a8d6e75a7d2712f3fcb8d8c6d4df8143-03,03636649,142.9,35.8
lamp_a8d6e75a7d2712f3fcb8d8c6d4df8143-04,03636649,82.1,1.2
lamp_a8d6e75a7d2712f3fcb8d8c6d4df8143-05,03636649,39.2,20.4
lamp_a8d6e75a7d2712f3fcb8d8c6d4df8143-06,03636649,314.6,6.6
lamp_a8d6e75a7d2712f3fcb8d8c6d4df8143-07,03636649,297.2,-11.4
lamp_a8d6e75a7d2712f3fcb8d8c6d4df8143-08,03636649,225.6,-15.6
lamp_a8d6e75a7d2712f3fcb8d8c6d4df8143-09,03636649,220.9,21.6
lamp_a90233920f619e03fcb8d8c6d4df8143-00,03636649,146.9,29.3
lamp_a90233920f619e03fcb8d8c6d4df8143-01,03636649,94.2,-3.1
lamp_a90233920f619e03fcb8d8c6d4df8143-02,03636649,212.6,26.2
lamp_a90233920f619e03fcb8d8c6d4df8143-03,03636649,250.0,-19.6
lamp_a90233920f619e03fcb8d8c6d4df8143-04,03636649,63.3,31.8
lamp_a90233920f619e03fcb8d8c6d4df8143-05,03636649,19.9,7.6
lamp_a90233920f619e03fcb8d8c6d4df8143-06,03636649,354.2,-11.2
lamp_a90233920f619e03fcb8d8c6d4df8143-07,03636649,11.2,-17.1
lamp_a90233920f619e03fcb8d8c6d4df8143-08,03636649,137.7,22.1
lamp_a90233920f619e03fcb8d8c6d4df8143-09,03636649,200.5,18.1
lamp_a90fa89d0cb8ec989cd3f9e8648111d1-00,03636649,130.7,5.8
lamp_a90fa89d0cb8ec989cd3f9e8648111d1-01,03636649,275.7,6.4
lamp_a90fa89d0cb8ec989cd3f9e8648111d1-02,03636649,51.2,-6.3
lamp_a90fa89d0cb8ec989cd3f9e8648111d1-03,03636649,276.0,10.5
lamp_a90fa89d0cb8ec989cd3f9e8648111d1-04,03636649,304.1,-18.9
lamp_a90fa89d0cb8ec989cd3f9e8648111d1-05,03636649,347.8,13.2
lamp_a90fa89d0cb8ec989cd3f9e8648111d1-06,03636649,153.9,47.0
lamp_a90fa89d0cb8ec989cd3f9e8648111d1-07,03636649,157.3,45.3
lamp_a90fa89d0cb8ec989cd3f9e8648111d1-08,03636649,20.8,30.5
lamp_a90fa89d0cb8ec989cd3f9e8648111d1-09,03636649,268.2,14.3
lamp_a90fe01c3ef3ee30fcb8d8c6d4df8143-00,03636649,259.3,-0.3
lamp_a90fe01c3ef3ee30fcb8d8c6d4df8143-01,03636649,107.5,27.1
lamp_a90fe01c3ef3ee30fcb8d8c6d4df8143-02,03636649,72.2,-17.3
lamp_a90fe01c3ef3ee30fcb8d8c6d4df8143-03,03636649,155.4,-1.9
lamp_a90fe01c3ef3ee30fcb8d8c6d4df8143-04,03636649,9.2,17.1
lamp_a90fe01c3ef3ee30fcb8d8c6d4df8143-05,03636649,193.1,-19.7
lamp_a90fe01c3ef3ee30fcb8d8c6d4df8143-06,03636649,104.9,24.3
lamp_a90fe01c3ef3ee30fcb8d8c6d4df8143-07,03636649,347.9,35.0
lamp_a90fe01c3ef3ee30fcb8d8c6d4df8143-08,03636649,56.6,8.5
lamp_a90fe01c3ef3ee30fcb8d8c6d4df8143-09,03636649,162.7,35.3
lamp_a911474d0fa043e3cf004563556ddb36-00,03636649,263.7,-4.0
lamp_a911474d0fa043e3cf004563556ddb36-01,03636649,116.9,42.4
lamp_a911474d0fa043e3cf004563556ddb36-02,03636649,57.3,-4.7
lamp_a911474d0fa043e3cf004563556ddb36-03,03636649,100.0,39.8
lamp_a911474d0fa043e3cf004563556ddb36-04,03636649,41.1,32.1
lamp_a911474d0fa043e3cf004563556ddb36-05,03636649,117.0,-5.3
lamp_a911474d0fa043e3cf004563556ddb36-06,03636649,88.2,-13.4
lamp_a911474d0fa043e3cf004563556ddb36-07,03636649,213.5,23.6
lamp_a911474d0fa043e3cf004563556ddb36-08,03636649,176.6,23.7
lamp_a911474d0fa043e3cf004563556ddb36-09,03636649,42.1,44.3
lamp_a957a1304a1fe3f2f78c91c136e5b5f8-00,03636649,192.3,-13.8
lamp_a957a1304a1fe3f2f78c91c136e5b5f8-01,03636649,106.3,1.9
lamp_a957a1304a1fe3f2f78c91c136e5b5f8-02,03636649,29.6,-11.8
lamp_a957a1304a1fe3f2f78c91c136e5b5f8-03,03636649,314.1,15.0
lamp_a957a1304a1fe3f2f78c91c136e5b5f8-04,03636649,211.1,-9.2
lamp_a957a1304a1fe3f2f78c91c136e5b5f8-05,03636649,157.5,-8.1
lamp_a957a1304a1fe3f2f78c91c136e5b5f8-06,03636649,2.1,-4.0
lamp_a957a1304a1fe3f2f78c91c136e5b5f8-07,03636649,357.3,25.6
lamp_a957a1304a1fe3f2f78c91c136e5b5f8-08,03636649,347.8,-16.8
lamp_a957a1304a1fe3f2f78c91c136e5b5f8-09,03636649,248.8,-2.1
lamp_a9d554c5d9d09405fcb8d8c6d4df8143-00,03636649,273.8,37.0
lamp_a9d554c5d9d09405fcb8d8c6d4df8143-01,03636649,76.2,30.6
lamp_a9d554c5d9d09405fcb8d8c6d4df8143-02,03636649,122.2,-8.6
lamp_a9d554c5d9d09405fcb8d8c6d4df8143-03,03636649,92.6,48.7
lamp_a9d554c5d9d09405fcb8d8c6d4df8143-04,03636649,106.4,37.6
lamp_a9d554c5d9d09405fcb8d8c6d4df8143-05,03636649,94.0,-9.0
lamp_a9d554c5d9d09405fcb8d8c6d4df8143-06,03636649,273.5,47.0
lamp_a9d554c5d9d09405fcb8d8c6d4df8143-07,03636649,203.7,-19.6
lamp_a9d554c5d9d09405fcb8d8c6d4df8143-08,03636649,193.1,-6.7
lamp_a9d554c5d9d09405fcb8d8c6d4df8143-09,03636649,118.6,22.2
lamp_a9ed31fba7eacd42f51f77a6d7299806-00,03636649,318.5,-16.1
lamp_a9ed31fba7eacd42f51f77a6d7299806-01,03636649,262.7,42.9
lamp_a9ed31fba7eacd42f51f77a6d7299806-02,03636649,192.3,-13.9
lamp_a9ed31fba7eacd42f51f77a6d7299806-03,03636649,341.8,-14.1
lamp_a9ed31fba7eacd42f51f77a6d7299806-04,03636649,201.2,15.5
lamp_a9ed31fba7eacd42f51f77a6d7299806-05,03636649,17.3,8.1
lamp_a9ed31fba7eacd42f51f77a6d7299806-06,03636649,276.9,37.8
lamp_a9ed31fba7eacd42f51f77a6d7299806-07,03636649,129.0,13.3
lamp_a9ed31fba7eacd42f51f77a6d7299806-08,03636649,107.6,16.5
lamp_a9ed31fba7eacd42f51f77a6d7299806-09,03636649,339.0,-2.3
lamp_a9f5d780f8303489d8f5adb469ca89d3-00,03636649,309.6,9.1
lamp_a9f5d780f8303489d8f5adb469ca89d3-01,03636649,148.3,-5.9
lamp_a9f5d780f8303489d8f5adb469ca89d3-02,03636649,259.4,43.4
lamp_a9f5d780f8303489d8f5adb469ca89d3-03,03636649,41.2,-19.5
lamp_a9f5d780f8303489d8f5adb469ca89d3-04,03636649,29.8,0.8
lamp_a9f5d780f8303489d8f5adb469ca89d3-05,03636649,205.8,6.4
lamp_a9f5d780f8303489d8f5adb469ca89d3-06,03636649,282.7,-13.1
lamp_a9f5d780f8303489d8f5adb469ca89d3-07,03636649,160.9,42.2
lamp_a9f5d780f8303489d8f5adb469ca89d3-08,03636649,24.3,2.7
lamp_a9f5d780f8303489d8f5adb469ca89d3-09,03636649,302.0,-11.4
lamp_aa001d69c5b051591736c5c04ed41019-00,03636649,81.9,43.6
lamp_aa001d69c5b051591736c5c04ed41019-01,03636649,301.3,-0.5
lamp_aa001d69c5b051591736c5c04ed41019-02,03636649,68.6,48.3
lamp_aa001d69c5b051591736c5c04ed41019-03,03636649,269.1,34.3
lamp_aa001d69c5b051591736c5c04ed41019-04,03636649,259.9,2.8
lamp_aa001d69c5b051591736c5c04ed41019-05,03636649,158.3,29.5
lamp_aa001d69c5b051591736c5c04ed41019-06,03636649,321.0,14.5
lamp_aa001d69c5b051591736c5c04ed41019-07,03636649,189.2,29.6
lamp_aa001d69c5b051591736c5c04ed41019-08,03636649,308.1,3.5
lamp_aa001d69c5b051591736c5c04ed41019-09,03636649,145.1,33.3
lamp_aa0c8d5c38e8c87f805e3a6c310c990-00,03636649,79.7,29.6
lamp_aa0c8d5c38e8c87f805e3a6c310c990-01,03636649,307.3,27.0
lamp_aa0c8d5c38e8c87f805e3a6c310c990-02,03636649,347.2,-16.5
lamp_aa0c8d5c38e8c87f805e3a6c310c990-03,03636649,170.2,19.4
lamp_aa0c8d5c38e8c87f805e3a6c310c990-04,03636649,26.2,40.9
lamp_aa0c8d5c38e8c87f805e3a6c310c990-05,03636649,128.7,30.9
lamp_aa0c8d5c38e8c87f805e3a6c310c990-06,03636649,164.9,-19.0
lamp_aa0c8d5c38e8c87f805e3a6c310c990-07,03636649,1.4,-14.1
lamp_aa0c8d5c38e8c87f805e3a6c310c990-08,03636649,89.8,33.0
lamp_aa0c8d5c38e8c87f805e3a6c310c990-09,03636649,203.1,38.1
lamp_aa1e797797bcc2b161b08af0433fd9aa-00,03636649,102.3,39.6
lamp_aa1e797797bcc2b161b08af0433fd9aa-01,03636649,201.7,38.8
lamp_aa1e797797bcc2b161b08af0433fd9aa-02,03636649,220.9,26.7
lamp_aa1e797797bcc2b161b08af0433fd9aa-03,03636649,149.0,-13.4
lamp_aa1e797797bcc2b161b08af0433fd9aa-04,03636649,31.2,21.1
lamp_aa1e797797bcc2b161b08af0433fd9aa-05,03636649,74.8,44.9
lamp_aa1e797797bcc2b161b08af0433fd9aa-06,03636649,146.2,-12.4
lamp_aa1e797797bcc2b161b08af0433fd9aa-07,03636649,86.5,22.9
lamp_aa1e797797bcc2b161b08af0433fd9aa-08,03636649,291.3,27.3
lamp_aa1e797797bcc2b161b08af0433fd9aa-09,03636649,233.5,49.4
lamp_aa34fbd699f88094e5c7ea227b17d897-00,03636649,300.2,-5.2
lamp_aa34fbd699f88094e5c7ea227b17d897-01,03636649,41.3,21.8
